,released_date,budget,gross
2200,1992-03-13,18000000.0,6375979.0
2201,1992-02-28,15500000.0,6742168.0
2202,1993-09-17,20500000.0,4790801.0
2203,1992-04-22,20500000.0,4906900.0
2204,1992-04-17,27000000.0,14683921.0
2205,1992-04-03,20500000.0,21202099.0
2206,1994-08-04,20500000.0,28791.0
2207,1993-02-12,18000000.0,1014726.0
2208,1992-09-25,43000000.0,13351357.0
2209,1999-04-09,10000000.0,8359717.0
2210,1992-06-12,20500000.0,2517600.0
2211,1992-08-21,22769.0,692585.0
2212,1992-11-06,3000000.0,143010.0
2213,1993-09-09,800000.0,114516.0
2214,1992-05-01,15000000.0,6132924.0
2215,1993-04-02,20500000.0,611703.0
2216,1992-10-23,20000000.0,6202756.0
2217,1992-08-07,18000000.0,11124511.0
2218,1992-10-23,20500000.0,1557771.0
2219,2019-04-26,20500000.0,24672.0
2220,1992-01-29,20500000.0,52431.0
2221,1992-07-17,30000000.0,4096030.0
2222,1993-08-20,38000.0,20208496.0
2223,1992-04-17,20500000.0,918239.0
2224,1992-09-04,20500000.0,1659542.0
2225,1997-08-15,20500000.0,20208496.0
2226,1992-11-11,20500000.0,3206714.0
2227,1992-09-30,20500000.0,422503.0
2228,1993-12-03,20500000.0,20208496.0
2229,1993-05-14,20500000.0,2806881.0
2230,1993-10-29,24000000.0,608866.0
2231,1992-05-13,2700000.0,1723319.0
2232,1992-04-24,20500000.0,2791515.0
2233,1992-02-21,20500000.0,2922094.0
2234,1992-07-24,20500000.0,1102469.0
2235,1992-04-24,20500000.0,4030793.0
2236,1992-03-06,20500000.0,3104545.0
2237,1992-04-29,20500000.0,1514114.0
2238,1993-08-06,20500000.0,9481984.0
2239,1993-05-28,20500000.0,22765.0
2240,1993-02-11,20500000.0,20208496.0
2241,1993-03-05,20500000.0,1434174.0
2242,1992-08-21,13000000.0,3721911.0
2243,1993-12-25,25000000.0,56505065.0
2244,1993-04-07,20500000.0,34348443.0
2245,1993-06-11,63000000.0,1033928303.0
2246,1993-09-24,6900000.0,7993039.0
2247,1994-02-04,22000000.0,322161245.0
2248,1993-09-10,13000000.0,13088850.0
2249,1994-02-04,20500000.0,1769305.0
2250,1993-07-28,20000000.0,35739755.0
2251,1993-10-01,22000000.0,17287898.0
2252,1994-03-04,11000000.0,10032765.0
2253,1993-07-16,28000000.0,44947705.0
2254,1993-11-12,30000000.0,63848322.0
2255,1993-11-24,25000000.0,441286195.0
2256,1993-08-06,44000000.0,368875760.0
2257,1993-10-08,57000000.0,58055768.0
2258,1993-06-25,20500000.0,117270765.0
2259,1993-02-26,25000000.0,40903593.0
2260,1993-12-17,45000000.0,195268056.0
2261,1993-06-30,42000000.0,270248367.0
2262,1993-06-18,85000000.0,137298489.0
2263,1993-12-10,38000000.0,57319029.0
2264,1993-02-12,14600000.0,71074049.0
2265,1994-01-14,26000000.0,206678440.0
2266,1993-05-28,48000000.0,20915465.0
2267,1993-06-25,21000000.0,227927165.0
2268,1993-05-28,70000000.0,255000211.0
2269,1994-02-11,7000000.0,40185556.0
2270,1993-10-29,18000000.0,91491247.0
2271,1993-07-07,10000000.0,56500758.0
2272,1993-04-30,35000000.0,4496583.0
2273,1994-02-25,13000000.0,65796862.0
2274,1993-01-15,32000000.0,36733909.0
2275,1993-11-19,47000000.0,48919043.0
2276,1993-04-07,38000000.0,266614059.0
2277,1993-07-09,40000000.0,176997168.0
2278,1993-10-01,34000000.0,32255440.0
2279,1993-05-26,3500000.0,27912072.0
2280,1993-10-08,25000000.0,10769960.0
2281,1993-11-12,30000000.0,53898845.0
2282,1993-02-12,20500000.0,41833324.0
2283,1993-08-13,18000000.0,31181347.0
2284,1993-07-16,20000000.0,153698625.0
2285,1993-11-05,22000000.0,10696210.0
2286,1993-11-19,15000000.0,23237911.0
2287,1993-08-20,18000000.0,74189677.0
2288,1993-03-12,15000000.0,19885552.0
2289,1993-10-01,14000000.0,154856263.0
2290,1993-05-07,28000000.0,63270710.0
2291,1993-09-03,9000000.0,2395231.0
2292,1993-04-16,20500000.0,23261580.0
2293,1993-05-21,40000000.0,116300000.0
2294,1993-10-22,20500000.0,22881563.0
2295,1993-07-23,33000000.0,21274717.0
2296,1993-07-30,20000000.0,11585483.0
2297,1993-05-21,25000000.0,133752825.0
2298,1993-07-02,11000000.0,22549338.0
2299,1993-04-02,6000000.0,13609396.0
2300,1993-02-05,13000000.0,27979399.0
2301,1993-04-23,20500000.0,4104962.0
2302,1993-09-08,20500000.0,1341154.0
2303,1993-12-25,20500000.0,70172621.0
2304,1993-11-24,30000000.0,135130999.0
2305,1993-01-08,900000.0,8556940.0
2306,1993-10-01,20000000.0,46405336.0
2307,1993-06-25,15000000.0,39100956.0
2308,1993-10-01,20500000.0,6110979.0
2309,1993-07-02,20500000.0,36448400.0
2310,1993-09-17,30000000.0,24107867.0
2311,1994-02-25,2000000.0,54207.0
2312,1993-08-11,12000000.0,7266383.0
2313,1993-08-13,3000000.0,15935068.0
2314,1993-01-29,13000000.0,9532895.0
2315,1993-09-24,17000000.0,60613008.0
2316,1993-10-15,25000000.0,57405220.0
2317,1993-12-17,15000000.0,118243066.0
2318,1994-09-01,1500000.0,418961.0
2319,1994-05-01,2000000.0,621392.0
2320,1993-12-10,35000000.0,18635620.0
2321,1993-12-10,40000000.0,48198019.0
2322,1993-03-19,20500000.0,30038362.0
2323,1993-09-03,20500000.0,1796389.0
2324,1994-02-04,11500000.0,3275585.0
2325,1993-07-30,35000000.0,107198790.0
2326,1993-10-01,30000000.0,11146270.0
2327,1993-03-19,21000000.0,42273609.0
2328,1994-02-18,13000000.0,428868.0
2329,1993-01-21,20500000.0,152972.0
2330,1993-09-17,2600000.0,2850263.0
2331,1993-08-27,14000000.0,1029721.0
2332,1993-02-05,20500000.0,14543394.0
2333,1994-04-01,40000000.0,6265311.0
2334,1993-09-10,20500000.0,12324660.0
2335,1994-05-25,35000000.0,4858139.0
2336,1993-05-07,14000000.0,63513743.0
2337,1993-07-23,14000000.0,27515786.0
2338,1993-10-29,11000000.0,32901136.0
2339,1994-02-11,20500000.0,322975.0
2340,1993-02-12,7500000.0,18898806.0
2341,1993-12-25,6000000.0,5635204.0
2342,1994-03-31,11000000.0,29296.0
2343,1993-03-05,20500000.0,5632086.0
2344,1993-08-13,25000000.0,16589540.0
2345,1993-08-27,20500000.0,15185672.0
2346,1993-11-05,800000.0,1001437.0
2347,1993-12-08,12000000.0,6405918.0
2348,1993-08-25,20500000.0,24760338.0
2349,1993-10-15,4000000.0,6122607.0
2350,1993-01-29,20500000.0,18994653.0
2351,1993-10-15,21000000.0,12526677.0
2352,1994-01-14,22000000.0,25842377.0
2353,1994-09-09,19000000.0,112547.0
2354,1993-01-15,15000000.0,22189039.0
2355,1993-08-20,8000000.0,1214231.0
2356,1993-03-05,19000000.0,11081586.0
2357,1993-11-24,20500000.0,9317021.0
2358,1993-05-14,8000000.0,2502551.0
2359,1993-09-24,15000000.0,23032565.0
2360,1993-12-29,12000000.0,5086909.0
2361,1993-11-05,20500000.0,6995302.0
2362,1993-08-18,13500000.0,11330911.0
2363,1993-08-20,20500000.0,4916135.0
2364,1993-07-09,7000000.0,12741891.0
2365,1996-07-12,20500000.0,659810.0
2366,1993-04-02,6500000.0,24103594.0
2367,1993-05-28,22000000.0,104942695.0
2368,1994-05-06,20500000.0,256264.0
2369,1993-10-01,20500000.0,1498795.0
2370,1993-04-23,15000000.0,10611160.0
2371,1993-08-27,6000000.0,3283371.0
2372,1993-11-12,15000000.0,27804899.0
2373,1994-07-15,20500000.0,3267313.0
2374,1993-11-05,22000000.0,10340263.0
2375,1993-08-06,20000000.0,8016708.0
2376,1993-10-29,20500000.0,7839327.0
2377,1993-03-12,6000000.0,17953778.0
2378,1993-09-03,13000000.0,2570550.0
2379,1994-01-07,33000000.0,5864949.0
2380,1993-04-23,9000000.0,14904910.0
2381,1993-06-18,13000000.0,6582052.0
2382,1993-05-14,10000000.0,18289763.0
2383,1993-11-05,20500000.0,9709451.0
2384,1993-02-05,20500000.0,140081992.0
2385,1994-05-20,8000000.0,1708873.0
2386,1993-06-04,20500000.0,12440858.0
2387,1993-03-05,7000000.0,6608687.0
2388,1995-08-25,25000000.0,669276.0
2389,1993-08-06,12000000.0,3335984.0
2390,1993-09-24,3000000.0,3902679.0
2391,1994-01-28,20500000.0,1700992.0
2392,1994-05-06,20500000.0,2019581.0
2393,1993-04-16,20500000.0,1614784.0
2394,2001-10-12,11000000.0,14694904.0
2395,1993-10-08,10000000.0,4348572.0
2396,1993-09-10,20500000.0,6484246.0
2397,1995-04-07,20500000.0,413479.0
2398,1993-08-27,20500000.0,3418141.0
2399,1993-12-21,10500000.0,810455.0
2400,1993-11-19,10000000.0,1261210.0
2401,1993-10-08,10000000.0,18369.0
2402,1993-11-05,12000000.0,1677807.0
2403,1993-03-12,20500000.0,12890752.0
2404,1993-06-04,12000000.0,22866222.0
2405,1993-08-04,1000000.0,6933459.0
2406,1993-07-23,20500000.0,20208496.0
2407,1993-01-22,14000000.0,8041049.0
2408,1994-08-24,20500000.0,102780.0
2409,1994-01-26,11000000.0,16696219.0
2410,1994-03-04,20500000.0,595505.0
2411,1994-02-25,10000000.0,18225518.0
2412,1993-11-19,6000000.0,12974636.0
2413,1993-10-08,25000000.0,8345845.0
2414,1993-05-21,850000.0,1753979.0
2415,1993-10-15,13000000.0,3125424.0
2416,1993-04-02,14000000.0,40689691.0
2417,1993-04-17,11900000.0,596.0
2418,1994-09-30,20500000.0,225278.0
2419,1993-04-02,20500000.0,5145823.0
2420,1993-09-10,11000000.0,1039824.0
2421,1994-04-13,20500000.0,1038959.0
2422,1993-08-27,25000000.0,2438031.0
2423,1993-06-24,20500000.0,3741869.0
2424,1995-01-13,20500000.0,101071.0
2425,1993-04-09,2500000.0,764724.0
2426,1993-06-25,20500000.0,322871.0
2427,1994-05-01,20500000.0,735162.0
2428,1995-01-27,20500000.0,61274.0
2429,1993-03-05,20500000.0,9745803.0
2430,1993-04-30,20500000.0,3246063.0
2431,1993-03-26,20500000.0,17952857.0
2432,1994-03-18,8000000.0,737548.0
2433,1993-11-24,19000000.0,2119994.0
2434,1994-06-04,5000000.0,2970.0
2435,1993-12-03,20500000.0,20208496.0
2436,1994-06-03,999999.0,233824.0
2437,1993-11-17,1800000.0,20208496.0
2438,1993-04-16,9000000.0,10058318.0
2439,1993-12-03,20500000.0,1497222.0
2440,1993-11-24,18000000.0,1640220.0
2441,1993-03-12,20500000.0,296081.0
2442,1993-04-30,8000000.0,1884814.0
2443,1994-10-14,25000000.0,28817291.0
2444,1994-10-14,8000000.0,213928762.0
2445,1994-07-06,55000000.0,678226133.0
2446,1994-11-18,20500000.0,19552639.0
2447,1994-07-15,115000000.0,378882411.0
2448,1994-06-24,45000000.0,1083720877.0
2449,1994-07-29,23000000.0,351583407.0
2450,1994-06-10,30000000.0,350448145.0
2451,1994-10-28,55000000.0,196567262.0
2452,1994-08-05,23000000.0,67308282.0
2453,1994-12-16,17000000.0,247275374.0
2454,1995-01-13,30000000.0,160638883.0
2455,1994-08-26,34000000.0,50283563.0
2456,1994-05-13,23000000.0,50693129.0
2457,1994-11-11,60000000.0,223664608.0
2458,1994-04-15,4400000.0,245700832.0
2459,1994-05-27,46000000.0,341631208.0
2460,1994-02-04,15000000.0,107217396.0
2461,1994-12-25,18000000.0,50083616.0
2462,1994-12-23,35000000.0,99431786.0
2463,1996-03-08,20500000.0,1432358.0
2464,1994-08-03,62000000.0,215887717.0
2465,1994-03-25,20500000.0,45610410.0
2466,1994-10-14,5000000.0,3049135.0
2467,1994-11-09,27000.0,3151130.0
2468,1994-08-26,20500000.0,10475705.0
2469,1994-05-20,75000000.0,183031272.0
2470,1994-06-24,63000000.0,25052000.0
2471,1994-10-26,2500000.0,5842603.0
2472,1994-08-10,20500000.0,11265402.0
2473,1994-10-14,20000000.0,19306362.0
2474,1994-10-07,18000000.0,5887457.0
2475,1994-11-18,35000000.0,118071125.0
2476,1994-12-09,55000000.0,214015089.0
2477,1994-07-15,24000000.0,50236831.0
2478,1995-02-03,8000000.0,8924549.0
2479,1994-12-21,40000000.0,38087756.0
2480,1994-05-25,50000000.0,119208989.0
2481,1994-02-18,11500000.0,33351557.0
2482,1994-03-18,30000000.0,51132598.0
2483,1994-03-25,20500000.0,7770731.0
2484,1994-11-23,20500000.0,3581969.0
2485,1994-11-23,60000000.0,108431355.0
2486,1994-10-14,8000000.0,19721741.0
2487,1994-07-01,48000000.0,16827402.0
2488,1994-09-30,45000000.0,94216343.0
2489,1994-08-05,20500000.0,5751882.0
2490,1994-01-01,600000.0,185898.0
2491,1994-09-09,12000000.0,15876353.0
2492,1994-07-01,28000000.0,30156002.0
2493,1994-08-19,40000000.0,19726050.0
2494,1994-07-22,40000000.0,7182747.0
2495,1995-03-31,9000000.0,15482277.0
2496,1994-07-20,45000000.0,117615211.0
2497,1994-02-11,20500000.0,30577969.0
2498,1994-07-29,20000000.0,37939757.0
2499,1994-10-07,20500000.0,20059210.0
2500,1995-03-03,20500000.0,1608570.0
2501,1994-06-17,70000000.0,131002597.0
2502,1994-11-04,45000000.0,112006296.0
2503,1994-10-14,25000000.0,6841570.0
2504,1994-12-25,27000000.0,43229904.0
2505,1994-03-11,40000000.0,2816518.0
2506,1994-09-16,27000000.0,101646581.0
2507,1994-11-11,22000000.0,190539357.0
2508,1994-10-07,45000000.0,170362582.0
2509,1994-11-23,27000000.0,13670688.0
2510,1995-02-10,2500000.0,2079569.0
2511,1994-04-13,13000000.0,7820688.0
2512,1994-04-22,25000000.0,15240435.0
2513,1994-07-01,25000000.0,48063435.0
2514,1994-05-13,20500000.0,50021959.0
2515,1994-09-16,16000000.0,3359465.0
2516,1994-10-07,31000000.0,24822619.0
2517,1994-04-15,7400000.0,7727256.0
2518,1994-02-04,20500000.0,25479558.0
2519,1994-12-23,24500000.0,106683817.0
2520,1994-06-10,20500000.0,1237219.0
2521,1994-02-11,20500000.0,17359799.0
2522,1994-04-22,20500000.0,1596687.0
2523,1994-02-11,20500000.0,30057974.0
2524,1994-03-30,25000000.0,30626182.0
2525,1994-11-01,20500000.0,39003.0
2526,1995-04-07,25000000.0,68792531.0
2527,1995-03-24,20500000.0,4221036.0
2528,1994-04-01,19000000.0,7408745.0
2529,1994-03-30,28000000.0,11373501.0
2530,1994-11-04,7850000.0,2341309.0
2531,1995-01-27,12000000.0,3103716.0
2532,1994-04-29,8000000.0,4330020.0
2533,1996-03-22,3000000.0,21898920.0
2534,1994-02-25,7000000.0,19623396.0
2535,1994-12-28,65897768.0,15238689.0
2536,1996-05-10,20500000.0,1181182.0
2537,1995-01-13,20000000.0,39491975.0
2538,1994-08-26,20500000.0,4412297.0
2539,1995-02-03,3000000.0,6159269.0
2540,1994-03-23,3500000.0,16192320.0
2541,1994-03-04,20500000.0,13137484.0
2542,1994-04-29,20500000.0,20016254.0
2543,1994-08-26,6200000.0,126247.0
2544,1994-06-29,20500000.0,12267790.0
2545,1994-02-18,50000000.0,38590458.0
2546,1994-12-25,18000000.0,11300653.0
2547,1995-02-24,20000000.0,13383747.0
2548,1994-12-09,20500000.0,1318578.0
2549,1994-05-13,14000000.0,13642861.0
2550,1994-07-15,200000.0,1359736.0
2551,2000-10-20,10000000.0,11555430.0
2552,1994-01-21,45000000.0,21355893.0
2553,1995-07-14,20500000.0,217881.0
2554,1994-11-18,20500000.0,46264384.0
2555,1994-11-18,45000000.0,9771658.0
2556,1994-04-08,20500000.0,14815317.0
2557,1994-11-04,20500000.0,16928556.0
2558,1994-03-04,20500000.0,7924955.0
2559,1994-08-31,20500000.0,18137661.0
2560,1994-06-03,40000000.0,24332324.0
2561,1995-01-20,20500000.0,63513.0
2562,1994-09-28,7000000.0,20851521.0
2563,1995-01-27,20500000.0,9914409.0
2564,1994-08-03,20500000.0,7294403.0
2565,1994-02-18,20500000.0,23070663.0
2566,1994-06-03,35000000.0,20280016.0
2567,1994-04-29,20000000.0,15339030.0
2568,1994-10-28,25000000.0,6562513.0
2569,1994-08-17,20500000.0,16820893.0
2570,1995-01-27,26000000.0,12303080.0
2571,1996-04-26,4000000.0,253986.0
2572,1995-05-26,20500000.0,3129045.0
2573,1994-09-17,20500000.0,1977198.0
2574,1994-04-22,20500000.0,4352094.0
2575,1994-01-07,9000000.0,3662459.0
2576,1994-03-11,20000000.0,27058304.0
2577,1994-07-29,20500000.0,4630377.0
2578,1994-01-14,20500000.0,21006361.0
2579,1994-12-09,45000000.0,28735315.0
2580,1995-01-25,20500000.0,20208496.0
2581,1994-12-16,20500000.0,2332728.0
2582,1994-08-12,20500000.0,28881266.0
2583,1994-12-02,20500000.0,6017509.0
2584,1994-01-14,5000000.0,1702394.0
2585,1994-06-10,40000000.0,43622150.0
2586,1994-08-26,20500000.0,20164171.0
2587,1994-03-11,11000000.0,11439193.0
2588,1994-12-25,25000000.0,26381221.0
2589,1994-05-06,20000000.0,11798854.0
2590,1994-11-25,20500000.0,60822.0
2591,1994-04-29,13000000.0,3134381.0
2592,1994-03-25,6000000.0,48424341.0
2593,1994-09-23,50000000.0,16487349.0
2594,1994-03-04,15000000.0,3038499.0
2595,1994-04-15,20500000.0,11391093.0
2596,1995-05-19,2300000.0,1095885.0
2597,1994-07-22,20500000.0,9979683.0
2598,1994-03-18,20500000.0,16453258.0
2599,1994-09-02,3500000.0,8094616.0
2600,1994-10-21,20500000.0,8647042.0
2601,1994-09-30,20500000.0,2694234.0
2602,1994-04-15,20500000.0,2392589.0
2603,1994-04-08,2000000.0,2260622.0
2604,1994-10-21,60000000.0,18272894.0
2605,1994-12-21,15000000.0,6821850.0
2606,1994-10-28,30000000.0,3180674.0
2607,1994-01-12,20500000.0,19281235.0
2608,1994-01-07,17080000.0,21011318.0
2609,1994-11-02,20500000.0,200151.0
2610,1994-09-16,20500000.0,3062530.0
2611,1994-11-23,10000000.0,29392418.0
2612,1994-03-11,20500000.0,16821273.0
2613,1995-05-26,20500000.0,190749.0
2614,1995-04-21,700000.0,382928.0
2615,1994-06-29,45000000.0,30806194.0
2616,1994-10-07,20500000.0,71368.0
2617,1994-11-21,200000.0,20208496.0
2618,1994-08-19,30000000.0,7941977.0
2619,1994-05-13,20500000.0,319123.0
2620,1994-09-02,20500000.0,3430583.0
2621,1995-03-17,20500000.0,1600226.0
2622,1995-03-24,20500000.0,4165845.0
2623,1994-11-23,7000000.0,2144667.0
2624,1994-07-29,3200000.0,7266973.0
2625,1995-02-24,1900000.0,763847.0
2626,1995-04-21,2800000.0,2313461.0
2627,1995-09-29,20500000.0,12712.0
2628,1994-09-02,10500000.0,123509.0
2629,1995-03-08,20500000.0,766464.0
2630,1994-10-21,15000000.0,1316865.0
2631,1994-04-22,20500000.0,8880705.0
2632,1994-05-06,40000000.0,1519366.0
2633,1994-03-30,30000000.0,3783003.0
2634,1994-04-08,20500000.0,713234.0
2635,1994-12-02,20500000.0,538534.0
2636,1994-10-28,19200000.0,3342223.0
2637,1994-09-23,15000000.0,70936.0
2638,1994-06-17,30000000.0,18869594.0
2639,1995-10-13,20500000.0,11553.0
2640,1994-09-09,20000000.0,305070.0
2641,1994-10-12,20500000.0,487391.0
2642,1994-12-02,20500000.0,1007583.0
2643,1995-12-15,60000000.0,187436818.0
2644,1995-07-19,12000000.0,56631572.0
2645,1995-09-22,33000000.0,327333559.0
2646,1995-05-24,72000000.0,213216216.0
2647,1995-06-30,52000000.0,355237933.0
2648,1995-08-16,6000000.0,23341568.0
2649,1995-12-15,65000000.0,262821940.0
2650,1995-11-22,52000000.0,116112375.0
2651,1995-06-09,50000000.0,152022101.0
2652,1995-06-16,100000000.0,336567158.0
2653,1995-09-01,1500000.0,7412216.0
2654,1995-11-22,30000000.0,394436586.0
2655,1995-08-25,7000000.0,25405445.0
2656,1995-05-19,90000000.0,366101666.0
2657,1995-08-18,18000000.0,122195920.0
2658,1995-10-20,8000000.0,2122561.0
2659,1996-01-05,29000001.0,168839459.0
2660,1996-02-09,3600000.0,32029928.0
2661,1995-09-22,45000000.0,20358624.0
2662,1995-01-27,2500000.0,5987386.0
2663,1995-04-26,3500000.0,28215918.0
2664,1996-01-26,16000000.0,134582776.0
2665,1995-07-28,175000000.0,264218220.0
2666,1995-04-21,2000000.0,2402438.0
2667,1995-04-07,19000000.0,141407024.0
2668,1995-02-10,10000000.0,26488734.0
2669,1995-06-30,20000000.0,66433194.0
2670,1995-11-17,60000000.0,352194034.0
2671,1995-07-07,35000000.0,113374103.0
2672,1995-03-10,50000000.0,189859560.0
2673,1995-12-25,4000000.0,4257354.0
2674,1995-10-20,20500000.0,273188.0
2675,1995-02-10,32000000.0,18636537.0
2676,1995-09-15,20000000.0,7563728.0
2677,1996-02-23,20500000.0,302606.0
2678,1995-05-26,50000000.0,287928194.0
2679,1995-09-08,20500000.0,47774193.0
2680,1995-02-17,20500000.0,17689177.0
2681,1995-03-31,25000000.0,4064495.0
2682,1995-10-20,20500000.0,37591674.0
2683,1995-06-23,55000000.0,346079773.0
2684,1995-04-07,18000000.0,35348597.0
2685,1995-08-11,23000000.0,179519401.0
2686,1995-05-12,53000000.0,157387195.0
2687,1995-10-06,20000000.0,21284514.0
2688,1995-12-15,58000000.0,53672080.0
2689,1996-03-29,20500000.0,516540.0
2690,1995-04-21,17000000.0,182057016.0
2691,1995-10-20,30250000.0,115101622.0
2692,1995-03-31,20500000.0,32679899.0
2693,1995-08-04,30000000.0,254134910.0
2694,1996-02-02,11000000.0,39363635.0
2695,1995-02-17,12000000.0,46576136.0
2696,1995-05-26,26000000.0,19075720.0
2697,1995-02-17,20500000.0,36853222.0
2698,1995-06-02,24000000.0,182016617.0
2699,1995-10-13,42000000.0,7959291.0
2700,1995-12-22,98000000.0,10017322.0
2701,1995-06-30,90000000.0,113493481.0
2702,1995-12-15,18000000.0,1781465.0
2703,1995-10-27,20000000.0,32051917.0
2704,1995-03-24,20500000.0,30112050.0
2705,1995-10-27,9500000.0,30862156.0
2706,1995-05-19,17000000.0,10015449.0
2707,1995-11-17,62000000.0,107879496.0
2708,1995-07-14,60000000.0,104324083.0
2709,1995-01-11,20500000.0,38290723.0
2710,1996-01-19,23000000.0,106269971.0
2711,1995-09-01,8000000.0,16115878.0
2712,1996-05-10,9000000.0,1037847.0
2713,1995-11-10,30000000.0,212385533.0
2714,1995-03-24,20500000.0,24361867.0
2715,1995-07-07,55000000.0,127600435.0
2716,1995-10-13,50000000.0,9851610.0
2717,1995-09-29,12000000.0,17736619.0
2718,1995-08-04,30000000.0,24047675.0
2719,1995-09-29,5000000.0,15116634.0
2720,1995-12-08,30000000.0,76594107.0
2721,1995-10-06,50000000.0,30303072.0
2722,1995-05-05,20500000.0,101982854.0
2723,1995-08-11,20000000.0,50008143.0
2724,1995-11-17,20500000.0,19474589.0
2725,1995-04-14,28000000.0,31596911.0
2726,1995-10-06,10000000.0,24147179.0
2727,1995-08-18,6500000.0,9685976.0
2728,1995-12-22,16000000.0,81452156.0
2729,1996-05-24,800000.0,4569019.0
2730,1995-07-14,45000000.0,35656131.0
2731,1996-02-23,7500000.0,32392047.0
2732,1995-09-29,27000000.0,16140822.0
2733,1995-10-06,10000000.0,41200020.0
2734,1995-10-06,20500000.0,718490.0
2735,1995-01-13,13000000.0,21089146.0
2736,1995-07-28,22000000.0,110627965.0
2737,1995-07-21,500000.0,1111790.0
2738,1995-12-22,30000000.0,10772144.0
2739,1995-12-22,20500000.0,23920048.0
2740,1995-04-28,22000000.0,9418365.0
2741,1995-12-01,30000000.0,2193982.0
2742,1995-12-22,25000000.0,71518503.0
2743,1995-02-03,21000000.0,23440188.0
2744,1995-05-24,6000000.0,11837928.0
2745,1995-11-22,68000000.0,35431113.0
2746,1995-03-17,6000000.0,13940383.0
2747,1995-11-16,9000000.0,868979.0
2748,1995-03-03,20500000.0,40070995.0
2749,1996-01-05,44000000.0,13681765.0
2750,1995-03-03,15000000.0,12201255.0
2751,1995-11-17,20500000.0,919671.0
2752,1997-06-20,14000000.0,171082.0
2753,1995-11-10,15000000.0,6468498.0
2754,1995-12-22,20500000.0,11349090.0
2755,1995-11-03,8000000.0,340139.0
2756,1995-11-03,50000000.0,11534477.0
2757,1995-08-25,12000000.0,13294422.0
2758,1995-10-13,46000000.0,10382407.0
2759,1995-11-22,33000000.0,8175346.0
2760,1995-09-08,20500000.0,4686937.0
2761,1995-07-19,20500000.0,30077111.0
2762,1995-12-01,7000000.0,529766.0
2763,1995-10-27,20500000.0,284785.0
2764,1995-07-12,20500000.0,138510230.0
2765,1995-06-30,1000000.0,512245.0
2766,1995-12-22,35000000.0,64350171.0
2767,1995-04-07,20500000.0,23389975.0
2768,1995-09-22,11000000.0,163971.0
2769,1996-01-26,20000000.0,5711695.0
2770,1995-10-27,20000000.0,19751736.0
2771,1995-01-20,20500000.0,17381942.0
2772,1995-12-29,20500000.0,2748518.0
2773,1998-12-23,20500000.0,20208496.0
2774,1995-08-11,15000000.0,13406717.0
2775,1996-01-19,11000000.0,2844379.0
2776,1995-11-03,20500000.0,6029091.0
2777,1995-09-13,25000000.0,13071518.0
2778,1995-06-09,7000000.0,8367636.0
2779,1995-08-04,20500000.0,50865589.0
2780,1995-03-24,32000000.0,11047627.0
2781,1995-04-21,40000000.0,14942422.0
2782,1995-10-13,20500000.0,63174.0
2783,1996-06-05,20500000.0,941414.0
2784,1995-11-03,20000000.0,17519169.0
2785,1996-01-26,4997987.0,3414301.0
2786,1995-04-21,20500000.0,2568425.0
2787,1995-10-06,20500000.0,1320043.0
2788,1995-05-19,20500000.0,33177694.0
2789,1995-05-26,20500000.0,15453274.0
2790,1995-02-24,20000000.0,6609661.0
2791,1996-02-02,19000000.0,4005941.0
2792,1995-10-27,20500000.0,31738.0
2793,1995-05-03,5500000.0,11079373.0
2794,1995-08-11,238000.0,10426506.0
2795,1996-04-05,20500000.0,459749.0
2796,1995-08-04,20500000.0,7919823.0
2797,1996-12-20,20500000.0,873196.0
2798,1995-10-06,20500000.0,307308.0
2799,1995-09-08,20500000.0,7024389.0
2800,1995-05-12,40997769.0,10904930.0
2801,1996-03-22,20500000.0,218626.0
2802,1996-03-08,20500000.0,1104622.0
2803,1995-10-13,2000000.0,1268636.0
2804,1995-03-17,20500000.0,12096673.0
2805,1995-03-03,20500000.0,1781383.0
2806,1995-08-18,20500000.0,3487767.0
2807,1995-09-15,20500000.0,4821759.0
2808,1995-06-09,150000.0,472370.0
2809,1995-07-28,20500000.0,24670346.0
2810,1995-03-17,17000000.0,7603766.0
2811,1995-04-28,6500000.0,536023.0
2812,1995-04-12,28000000.0,3983912.0
2813,1995-06-02,15000000.0,3987768.0
2814,1995-01-06,10500000.0,26325256.0
2815,1995-01-20,15000000.0,3674841.0
2816,1995-01-01,150000.0,924940.0
2817,1995-12-08,20500000.0,1110104.0
2818,1996-03-22,20500000.0,228800.0
2819,1995-12-01,7000000.0,3734870.0
2820,1995-10-20,6400000.0,6858261.0
2821,1995-04-28,6000000.0,5093707.0
2822,1995-06-16,250000.0,2210408.0
2823,1995-04-12,20500000.0,17014653.0
2824,1995-11-24,3000000.0,20208496.0
2825,1995-07-21,4000000.0,259724.0
2826,1997-11-01,20500000.0,20208496.0
2827,1995-08-25,8000000.0,2763020.0
2828,1995-03-31,14000000.0,2473668.0
2829,1995-10-27,10000000.0,7027517.0
2830,1995-01-13,20500000.0,11642946.0
2831,1995-04-19,5000000.0,3565508.0
2832,1996-03-08,20500000.0,371674.0
2833,1996-10-30,20500000.0,230049.0
2834,1995-08-30,20500000.0,2680717.0
2835,1995-01-27,20500000.0,5221281.0
2836,1996-02-02,20500000.0,4249321.0
2837,1997-05-30,20500000.0,247202.0
2838,1995-08-25,23000000.0,5750110.0
2839,1995-08-25,20500000.0,7506759.0
